"No.","Time","Source","Destination","Protocol","Length","Info"
"159","2.374649451","192.168.100.14","192.168.100.12","TCP","60","80  >  61547 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"160","2.374649480","192.168.100.14","192.168.100.12","TCP","60","21  >  61547 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"161","2.374649509","192.168.100.14","192.168.100.12","TCP","60","8080  >  61547 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"162","2.374649538","192.168.100.14","192.168.100.12","TCP","60","3306  >  61547 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"163","2.375105803","192.168.100.12","192.168.100.14","TCP","60","61547  >  22 [RST] Seq=1 Win=0 Len=0"
"164","2.375105847","192.168.100.12","192.168.100.14","TCP","60","61547  >  443 [RST] Seq=1 Win=0 Len=0"
"165","2.375105883","192.168.100.12","192.168.100.14","TCP","60","61547  >  80 [RST] Seq=1 Win=0 Len=0"
"166","2.375105909","192.168.100.12","192.168.100.14","TCP","60","61547  >  21 [RST] Seq=1 Win=0 Len=0"
"167","2.375105944","192.168.100.12","192.168.100.14","TCP","60","61547  >  8080 [RST] Seq=1 Win=0 Len=0"
"168","2.375105971","192.168.100.12","192.168.100.14","TCP","60","61547  >  3306 [RST] Seq=1 Win=0 Len=0"
"169","2.417700866","192.168.100.12","192.168.100.14","TCP","74","33116  >  9999 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3839491838 TSecr=0 WS=128"
"170","2.417701201","192.168.100.14","192.168.100.12","TCP","74","9999  >  33116 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1646195209 TSecr=3839491838 WS=128"
"171","2.418095509","192.168.100.12","192.168.100.14","TCP","66","33116  >  9999 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3839491838 TSecr=1646195209"
"172","2.418363435","192.168.100.12","192.168.100.14","TCP","5383","33116  >  9999 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=5317 TSval=3839491838 TSecr=1646195209"
"173","2.418363616","192.168.100.12","192.168.100.14","TCP","66","33116  >  9999 [FIN, ACK] Seq=5318 Ack=1 Win=64256 Len=0 TSval=3839491838 TSecr=1646195209"
"174","2.418654422","192.168.100.14","192.168.100.12","TCP","66","9999  >  33116 [ACK] Seq=1 Ack=5318 Win=64128 Len=0 TSval=1646195210 TSecr=3839491838"
"175","2.418654575","192.168.100.12","192.168.100.10","TCP","74","36586  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=412255615 TSecr=0 WS=128"
"176","2.418680308","192.168.100.10","192.168.100.12","TCP","74","7777  >  36586 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=4011348420 TSecr=412255615 WS=512"
"177","2.418825153","192.168.100.14","192.168.100.12","TCP","66","9999  >  33116 [FIN, ACK] Seq=1 Ack=5319 Win=64128 Len=0 TSval=1646195211 TSecr=3839491838"
"178","2.418960234","192.168.100.12","192.168.100.10","TCP","66","36586  >  7777 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=412255615 TSecr=4011348420"
"179","2.418960361","192.168.100.12","192.168.100.14","TCP","66","33116  >  9999 [ACK] Seq=5319 Ack=2 Win=64256 Len=0 TSval=3839491839 TSecr=1646195211"
"180","2.419015357","192.168.100.12","192.168.100.10","TCP","90","36586  >  7777 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=24 TSval=412255615 TSecr=4011348420"
"181","2.419015410","192.168.100.12","192.168.100.10","TCP","66","36586  >  7777 [FIN, ACK] Seq=25 Ack=1 Win=64256 Len=0 TSval=412255615 TSecr=4011348420"
"182","2.419025496","192.168.100.10","192.168.100.12","TCP","66","7777  >  36586 [ACK] Seq=1 Ack=25 Win=65536 Len=0 TSval=4011348421 TSecr=412255615"
"183","2.419412000","192.168.100.10","192.168.100.12","TCP","74","7777  >  36586 [PSH, ACK] Seq=1 Ack=26 Win=65536 Len=8 TSval=4011348421 TSecr=412255615"
"184","2.419499419","192.168.100.10","192.168.100.12","TCP","66","7777  >  36586 [FIN, ACK] Seq=9 Ack=26 Win=65536 Len=0 TSval=4011348421 TSecr=412255615"
"185","2.419613188","192.168.100.14","192.168.100.10","TCP","74","42988  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3424962390 TSecr=0 WS=128"
"186","2.419613288","192.168.100.12","192.168.100.10","TCP","66","36586  >  7777 [ACK] Seq=26 Ack=9 Win=64256 Len=0 TSval=412255616 TSecr=4011348421"
"187","2.419613330","192.168.100.12","192.168.100.10","TCP","66","36586  >  7777 [ACK] Seq=26 Ack=10 Win=64256 Len=0 TSval=412255616 TSecr=4011348421"
"188","2.419628694","192.168.100.10","192.168.100.14","TCP","74","8888  >  42988 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1739819593 TSecr=3424962390 WS=512"
"189","2.419817763","192.168.100.14","192.168.100.10","TCP","66","42988  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3424962391 TSecr=1739819593"
"190","2.421021450","192.168.100.14","192.168.100.10","TCP","265","42988  >  8888 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=199 TSval=3424962392 TSecr=1739819593"
"191","2.421053664","192.168.100.10","192.168.100.14","TCP","66","8888  >  42988 [ACK] Seq=1 Ack=200 Win=65024 Len=0 TSval=1739819595 TSecr=3424962392"
"192","2.421103232","192.168.100.14","192.168.100.10","TCP","66","42988  >  8888 [FIN, ACK] Seq=200 Ack=1 Win=64256 Len=0 TSval=3424962392 TSecr=1739819593"
"193","2.421141731","192.168.100.10","192.168.100.14","TCP","66","8888  >  42988 [FIN, ACK] Seq=1 Ack=201 Win=65024 Len=0 TSval=1739819595 TSecr=3424962392"
"194","2.421360665","192.168.100.14","192.168.100.10","TCP","66","42988  >  8888 [ACK] Seq=201 Ack=2 Win=64256 Len=0 TSval=3424962392 TSecr=1739819595"
"195","2.519419874","192.168.100.14","192.168.100.10","TCP","74","51816  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3424962490 TSecr=0 WS=128"
"196","2.519444471","192.168.100.10","192.168.100.14","TCP","74","7777  >  51816 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1739819693 TSecr=3424962490 WS=512"
"197","2.519853109","192.168.100.14","192.168.100.10","TCP","66","51816  >  7777 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3424962491 TSecr=1739819693"
"198","2.522128973","192.168.100.14","192.168.100.10","TCP","90","51816  >  7777 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=24 TSval=3424962493 TSecr=1739819693"
"199","2.522129056","192.168.100.14","192.168.100.10","TCP","66","51816  >  7777 [FIN, ACK] Seq=25 Ack=1 Win=64256 Len=0 TSval=3424962493 TSecr=1739819693"
"200","2.522149565","192.168.100.10","192.168.100.14","TCP","66","7777  >  51816 [ACK] Seq=1 Ack=25 Win=65536 Len=0 TSval=1739819696 TSecr=3424962493"
"201","2.522262442","192.168.100.10","192.168.100.14","TCP","74","7777  >  51816 [PSH, ACK] Seq=1 Ack=26 Win=65536 Len=8 TSval=1739819696 TSecr=3424962493"
"202","2.522337275","192.168.100.10","192.168.100.14","TCP","66","7777  >  51816 [FIN, ACK] Seq=9 Ack=26 Win=65536 Len=0 TSval=1739819696 TSecr=3424962493"
"203","2.522433956","192.168.100.14","192.168.100.10","TCP","66","51816  >  7777 [ACK] Seq=26 Ack=9 Win=64256 Len=0 TSval=3424962493 TSecr=1739819696"
"204","2.522434044","192.168.100.14","192.168.100.10","TCP","66","51816  >  7777 [ACK] Seq=26 Ack=10 Win=64256 Len=0 TSval=3424962493 TSecr=1739819696"
"205","2.533624801","192.168.100.13","192.168.100.10","TCP","74","43564  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1725359880 TSecr=0 WS=128"
"206","2.533654795","192.168.100.10","192.168.100.13","TCP","74","7777  >  43564 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2451795990 TSecr=1725359880 WS=512"
"207","2.533820053","192.168.100.13","192.168.100.10","TCP","66","43564  >  7777 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1725359881 TSecr=2451795990"
"208","2.533942268","192.168.100.13","192.168.100.10","TCP","90","43564  >  7777 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=24 TSval=1725359881 TSecr=2451795990"
"209","2.533942326","192.168.100.13","192.168.100.10","TCP","66","43564  >  7777 [FIN, ACK] Seq=25 Ack=1 Win=64256 Len=0 TSval=1725359881 TSecr=2451795990"
"210","2.533953403","192.168.100.10","192.168.100.13","TCP","66","7777  >  43564 [ACK] Seq=1 Ack=25 Win=65536 Len=0 TSval=2451795991 TSecr=1725359881"
"211","2.534211467","192.168.100.10","192.168.100.13","TCP","74","7777  >  43564 [PSH, ACK] Seq=1 Ack=26 Win=65536 Len=8 TSval=2451795991 TSecr=1725359881"
"212","2.534304828","192.168.100.10","192.168.100.13","TCP","66","7777  >  43564 [FIN, ACK] Seq=9 Ack=26 Win=65536 Len=0 TSval=2451795991 TSecr=1725359881"
"213","2.534553884","192.168.100.13","192.168.100.10","TCP","66","43564  >  7777 [ACK] Seq=26 Ack=9 Win=64256 Len=0 TSval=1725359881 TSecr=2451795991"
"214","2.534554010","192.168.100.13","192.168.100.10","TCP","66","43564  >  7777 [ACK] Seq=26 Ack=10 Win=64256 Len=0 TSval=1725359881 TSecr=2451795991"
"215","3.271417452","192.168.100.11","192.168.100.10","TCP","74","33074  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230218472 TSecr=0 WS=128"
"216","3.271467937","192.168.100.10","192.168.100.11","TCP","74","7777  >  33074 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3054227129 TSecr=2230218472 WS=512"
"217","3.272331573","192.168.100.11","192.168.100.10","TCP","66","33074  >  7777 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230218473 TSecr=3054227129"
"218","3.272332003","192.168.100.11","192.168.100.10","TCP","90","33074  >  7777 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=24 TSval=2230218474 TSecr=3054227129"
"219","3.272332093","192.168.100.11","192.168.100.10","TCP","66","33074  >  7777 [FIN, ACK] Seq=25 Ack=1 Win=64256 Len=0 TSval=2230218474 TSecr=3054227129"
"220","3.272460381","192.168.100.10","192.168.100.11","TCP","66","7777  >  33074 [ACK] Seq=1 Ack=25 Win=65536 Len=0 TSval=3054227130 TSecr=2230218474"
"221","3.273205773","192.168.100.10","192.168.100.11","TCP","71","7777  >  33074 [PSH, ACK] Seq=1 Ack=26 Win=65536 Len=5 TSval=3054227131 TSecr=2230218474"
"222","3.273407077","192.168.100.10","192.168.100.11","TCP","66","7777  >  33074 [FIN, ACK] Seq=6 Ack=26 Win=65536 Len=0 TSval=3054227131 TSecr=2230218474"
"223","3.273985131","192.168.100.11","192.168.100.10","TCP","66","33074  >  7777 [ACK] Seq=26 Ack=6 Win=64256 Len=0 TSval=2230218475 TSecr=3054227131"
"224","3.274098881","192.168.100.11","192.168.100.10","TCP","66","33074  >  7777 [ACK] Seq=26 Ack=7 Win=64256 Len=0 TSval=2230218475 TSecr=3054227131"
"225","3.305141485","VMware_73:39:c1","Broadcast","ARP","60","Who has 192.168.100.15? Tell 192.168.100.11"
"226","3.305553381","VMware_59:33:4b","VMware_73:39:c1","ARP","60","192.168.100.15 is at 00:0c:29:59:33:4b"
"227","3.315063136","192.168.100.11","192.168.100.15","TCP","60","37593  >  443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"228","3.315063396","192.168.100.11","192.168.100.15","TCP","60","37593  >  22 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"229","3.315063422","192.168.100.11","192.168.100.15","TCP","60","37593  >  8080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"230","3.315063449","192.168.100.11","192.168.100.15","TCP","60","37593  >  21 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"231","3.315063475","192.168.100.11","192.168.100.15","TCP","60","37593  >  80 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"232","3.315063502","192.168.100.11","192.168.100.15","TCP","60","37593  >  3306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"233","3.315480996","192.168.100.15","192.168.100.11","TCP","60","443  >  37593 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"234","3.315623348","192.168.100.11","192.168.100.15","TCP","60","37593  >  443 [RST] Seq=1 Win=0 Len=0"
"235","3.315940387","192.168.100.15","192.168.100.11","TCP","60","22  >  37593 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"236","3.315940475","192.168.100.15","192.168.100.11","TCP","60","8080  >  37593 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"237","3.315940502","192.168.100.15","192.168.100.11","TCP","60","21  >  37593 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"238","3.315940527","192.168.100.15","192.168.100.11","TCP","60","80  >  37593 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"239","3.315940553","192.168.100.15","192.168.100.11","TCP","60","3306  >  37593 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"240","3.315940580","192.168.100.11","192.168.100.15","TCP","60","37593  >  22 [RST] Seq=1 Win=0 Len=0"
"241","3.315940607","192.168.100.11","192.168.100.15","TCP","60","37593  >  8080 [RST] Seq=1 Win=0 Len=0"
"242","3.315940632","192.168.100.11","192.168.100.15","TCP","60","37593  >  21 [RST] Seq=1 Win=0 Len=0"
"243","3.315945247","192.168.100.11","192.168.100.15","TCP","60","37593  >  80 [RST] Seq=1 Win=0 Len=0"
"244","3.315945283","192.168.100.11","192.168.100.15","TCP","60","37593  >  3306 [RST] Seq=1 Win=0 Len=0"
"245","3.336190960","192.168.100.11","192.168.100.15","TCP","74","41752  >  9999 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4137159905 TSecr=0 WS=128"
"246","3.336698986","192.168.100.15","192.168.100.11","TCP","74","9999  >  41752 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1240719181 TSecr=4137159905 WS=128"
"247","3.336711311","192.168.100.11","192.168.100.15","TCP","66","41752  >  9999 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4137159906 TSecr=1240719181"
"248","3.336843901","192.168.100.11","192.168.100.15","TCP","5401","41752  >  9999 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=5335 TSval=4137159906 TSecr=1240719181"
"249","3.336844046","192.168.100.11","192.168.100.15","TCP","66","41752  >  9999 [FIN, ACK] Seq=5336 Ack=1 Win=64256 Len=0 TSval=4137159906 TSecr=1240719181"
"250","3.336950394","192.168.100.15","192.168.100.11","TCP","66","9999  >  41752 [ACK] Seq=1 Ack=5336 Win=64128 Len=0 TSval=1240719181 TSecr=4137159906"
"251","3.337105726","192.168.100.11","192.168.100.10","TCP","74","33088  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230218539 TSecr=0 WS=128"
"252","3.337136608","192.168.100.10","192.168.100.11","TCP","74","7777  >  33088 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3054227195 TSecr=2230218539 WS=512"
"253","3.337393114","192.168.100.15","192.168.100.11","TCP","66","9999  >  41752 [FIN, ACK] Seq=1 Ack=5337 Win=64128 Len=0 TSval=1240719182 TSecr=4137159906"
"254","3.337393269","192.168.100.11","192.168.100.10","TCP","66","33088  >  7777 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230218539 TSecr=3054227195"
"255","3.337511748","192.168.100.11","192.168.100.15","TCP","66","41752  >  9999 [ACK] Seq=5337 Ack=2 Win=64256 Len=0 TSval=4137159907 TSecr=1240719182"
"256","3.337511843","192.168.100.11","192.168.100.10","TCP","90","33088  >  7777 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=24 TSval=2230218539 TSecr=3054227195"
"257","3.337527951","192.168.100.10","192.168.100.11","TCP","66","7777  >  33088 [ACK] Seq=1 Ack=25 Win=65536 Len=0 TSval=3054227195 TSecr=2230218539"
"258","3.337571822","192.168.100.11","192.168.100.10","TCP","66","33088  >  7777 [FIN, ACK] Seq=25 Ack=1 Win=64256 Len=0 TSval=2230218539 TSecr=3054227195"
"259","3.337895413","192.168.100.10","192.168.100.11","TCP","74","7777  >  33088 [PSH, ACK] Seq=1 Ack=26 Win=65536 Len=8 TSval=3054227196 TSecr=2230218539"
"260","3.337984984","192.168.100.10","192.168.100.11","TCP","66","7777  >  33088 [FIN, ACK] Seq=9 Ack=26 Win=65536 Len=0 TSval=3054227196 TSecr=2230218539"
"261","3.338335605","192.168.100.11","192.168.100.10","TCP","66","33088  >  7777 [ACK] Seq=26 Ack=9 Win=64256 Len=0 TSval=2230218540 TSecr=3054227196"
"262","3.338336038","192.168.100.11","192.168.100.10","TCP","66","33088  >  7777 [ACK] Seq=26 Ack=10 Win=64256 Len=0 TSval=2230218540 TSecr=3054227196"
"263","3.338583940","192.168.100.15","192.168.100.10","TCP","74","45758  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3105162597 TSecr=0 WS=128"
"264","3.338600028","192.168.100.10","192.168.100.15","TCP","74","8888  >  45758 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=157266157 TSecr=3105162597 WS=512"
"265","3.338983951","192.168.100.15","192.168.100.10","TCP","66","45758  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3105162597 TSecr=157266157"
"266","3.340486033","192.168.100.15","192.168.100.10","TCP","283","45758  >  8888 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=217 TSval=3105162599 TSecr=157266157"
"267","3.340486157","192.168.100.15","192.168.100.10","TCP","66","45758  >  8888 [FIN, ACK] Seq=218 Ack=1 Win=64256 Len=0 TSval=3105162599 TSecr=157266157"
"268","3.340512376","192.168.100.10","192.168.100.15","TCP","66","8888  >  45758 [ACK] Seq=1 Ack=218 Win=65024 Len=0 TSval=157266159 TSecr=3105162599"
"269","3.340567701","192.168.100.10","192.168.100.15","TCP","66","8888  >  45758 [FIN, ACK] Seq=1 Ack=219 Win=65024 Len=0 TSval=157266159 TSecr=3105162599"
"270","3.340700866","192.168.100.15","192.168.100.10","TCP","66","45758  >  8888 [ACK] Seq=219 Ack=2 Win=64256 Len=0 TSval=3105162599 TSecr=157266159"
"271","3.421191703","192.168.100.12","192.168.100.10","TCP","74","36602  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=412256617 TSecr=0 WS=128"
"272","3.421226510","192.168.100.10","192.168.100.12","TCP","74","7777  >  36602 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=4011349423 TSecr=412256617 WS=512"
"273","3.421761615","192.168.100.12","192.168.100.10","TCP","66","36602  >  7777 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=412256618 TSecr=4011349423"
"274","3.421761839","192.168.100.12","192.168.100.10","TCP","90","36602  >  7777 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=24 TSval=412256618 TSecr=4011349423"
"275","3.421761876","192.168.100.12","192.168.100.10","TCP","66","36602  >  7777 [FIN, ACK] Seq=25 Ack=1 Win=64256 Len=0 TSval=412256618 TSecr=4011349423"
"276","3.421809199","192.168.100.10","192.168.100.12","TCP","66","7777  >  36602 [ACK] Seq=1 Ack=25 Win=65536 Len=0 TSval=4011349423 TSecr=412256618"
"277","3.422187147","192.168.100.10","192.168.100.12","TCP","74","7777  >  36602 [PSH, ACK] Seq=1 Ack=26 Win=65536 Len=8 TSval=4011349424 TSecr=412256618"
"278","3.422295795","192.168.100.10","192.168.100.12","TCP","66","7777  >  36602 [FIN, ACK] Seq=9 Ack=26 Win=65536 Len=0 TSval=4011349424 TSecr=412256618"
"279","3.422504989","192.168.100.12","192.168.100.10","TCP","66","36602  >  7777 [ACK] Seq=26 Ack=9 Win=64256 Len=0 TSval=412256618 TSecr=4011349424"
"280","3.422505142","192.168.100.12","192.168.100.10","TCP","66","36602  >  7777 [ACK] Seq=26 Ack=10 Win=64256 Len=0 TSval=412256619 TSecr=4011349424"
"281","3.432658650","192.168.100.15","192.168.100.10","TCP","74","49586  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3105162691 TSecr=0 WS=128"
"282","3.432688684","192.168.100.10","192.168.100.15","TCP","74","7777  >  49586 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=157266251 TSecr=3105162691 WS=512"
"283","3.433047328","192.168.100.15","192.168.100.10","TCP","66","49586  >  7777 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3105162691 TSecr=157266251"
"284","3.433047422","192.168.100.15","192.168.100.10","TCP","90","49586  >  7777 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=24 TSval=3105162691 TSecr=157266251"
"285","3.433047465","192.168.100.15","192.168.100.10","TCP","66","49586  >  7777 [FIN, ACK] Seq=25 Ack=1 Win=64256 Len=0 TSval=3105162691 TSecr=157266251"
"286","3.433100936","192.168.100.10","192.168.100.15","TCP","66","7777  >  49586 [ACK] Seq=1 Ack=25 Win=65536 Len=0 TSval=157266252 TSecr=3105162691"
"287","3.433412389","192.168.100.10","192.168.100.15","TCP","74","7777  >  49586 [PSH, ACK] Seq=1 Ack=26 Win=65536 Len=8 TSval=157266252 TSecr=3105162691"
"288","3.433497916","192.168.100.10","192.168.100.15","TCP","66","7777  >  49586 [FIN, ACK] Seq=9 Ack=26 Win=65536 Len=0 TSval=157266252 TSecr=3105162691"
"289","3.433672004","192.168.100.15","192.168.100.10","TCP","66","49586  >  7777 [ACK] Seq=26 Ack=9 Win=64256 Len=0 TSval=3105162692 TSecr=157266252"
"290","3.433750576","192.168.100.15","192.168.100.10","TCP","66","49586  >  7777 [ACK] Seq=26 Ack=10 Win=64256 Len=0 TSval=3105162692 TSecr=157266252"
"291","3.524963877","192.168.100.14","192.168.100.10","TCP","74","53082  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3424963496 TSecr=0 WS=128"
"292","3.524992517","192.168.100.10","192.168.100.14","TCP","74","7777  >  53082 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1739820699 TSecr=3424963496 WS=512"
"293","3.525243085","192.168.100.14","192.168.100.10","TCP","66","53082  >  7777 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3424963496 TSecr=1739820699"
"294","3.525341499","192.168.100.14","192.168.100.10","TCP","90","53082  >  7777 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=24 TSval=3424963496 TSecr=1739820699"
"295","3.525341705","192.168.100.14","192.168.100.10","TCP","66","53082  >  7777 [FIN, ACK] Seq=25 Ack=1 Win=64256 Len=0 TSval=3424963496 TSecr=1739820699"
"296","3.525363843","192.168.100.10","192.168.100.14","TCP","66","7777  >  53082 [ACK] Seq=1 Ack=25 Win=65536 Len=0 TSval=1739820699 TSecr=3424963496"
"297","3.525747412","192.168.100.10","192.168.100.14","TCP","74","7777  >  53082 [PSH, ACK] Seq=1 Ack=26 Win=65536 Len=8 TSval=1739820699 TSecr=3424963496"
"298","3.525841507","192.168.100.10","192.168.100.14","TCP","66","7777  >  53082 [FIN, ACK] Seq=9 Ack=26 Win=65536 Len=0 TSval=1739820700 TSecr=3424963496"
"299","3.526043645","192.168.100.14","192.168.100.10","TCP","66","53082  >  7777 [ACK] Seq=26 Ack=9 Win=64256 Len=0 TSval=3424963497 TSecr=1739820699"
"300","3.526043791","192.168.100.14","192.168.100.10","TCP","66","53082  >  7777 [ACK] Seq=26 Ack=10 Win=64256 Len=0 TSval=3424963497 TSecr=1739820700"
"301","3.536537631","192.168.100.13","192.168.100.10","TCP","74","43574  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1725360883 TSecr=0 WS=128"
"302","3.536594103","192.168.100.10","192.168.100.13","TCP","74","7777  >  43574 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2451796993 TSecr=1725360883 WS=512"
"303","3.536996991","192.168.100.13","192.168.100.10","TCP","66","43574  >  7777 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1725360884 TSecr=2451796993"
"304","3.536997136","192.168.100.13","192.168.100.10","TCP","90","43574  >  7777 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=24 TSval=1725360884 TSecr=2451796993"
"305","3.536997172","192.168.100.13","192.168.100.10","TCP","66","43574  >  7777 [FIN, ACK] Seq=25 Ack=1 Win=64256 Len=0 TSval=1725360884 TSecr=2451796993"
"306","3.537067684","192.168.100.10","192.168.100.13","TCP","66","7777  >  43574 [ACK] Seq=1 Ack=25 Win=65536 Len=0 TSval=2451796994 TSecr=1725360884"
"307","3.537698738","192.168.100.10","192.168.100.13","TCP","74","7777  >  43574 [PSH, ACK] Seq=1 Ack=26 Win=65536 Len=8 TSval=2451796994 TSecr=1725360884"
"308","3.537773159","192.168.100.10","192.168.100.13","TCP","66","7777  >  43574 [FIN, ACK] Seq=9 Ack=26 Win=65536 Len=0 TSval=2451796994 TSecr=1725360884"
"309","3.537877510","192.168.100.13","192.168.100.10","TCP","66","43574  >  7777 [ACK] Seq=26 Ack=9 Win=64256 Len=0 TSval=1725360885 TSecr=2451796994"
"310","3.537890178","192.168.100.13","192.168.100.10","TCP","66","43574  >  7777 [ACK] Seq=26 Ack=10 Win=64256 Len=0 TSval=1725360885 TSecr=2451796994"
"311","4.340304316","192.168.100.11","192.168.100.10","TCP","74","33092  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230219541 TSecr=0 WS=128"
"312","4.340353623","192.168.100.10","192.168.100.11","TCP","74","7777  >  33092 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3054228198 TSecr=2230219541 WS=512"
"313","4.341174311","192.168.100.11","192.168.100.10","TCP","66","33092  >  7777 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230219542 TSecr=3054228198"
"314","4.341174851","192.168.100.11","192.168.100.10","TCP","90","33092  >  7777 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=24 TSval=2230219542 TSecr=3054228198"
"315","4.341174933","192.168.100.11","192.168.100.10","TCP","66","33092  >  7777 [FIN, ACK] Seq=25 Ack=1 Win=64256 Len=0 TSval=2230219543 TSecr=3054228198"
"316","4.341261635","192.168.100.10","192.168.100.11","TCP","66","7777  >  33092 [ACK] Seq=1 Ack=25 Win=65536 Len=0 TSval=3054228199 TSecr=2230219542"
"317","4.341865349","192.168.100.10","192.168.100.11","TCP","74","7777  >  33092 [PSH, ACK] Seq=1 Ack=26 Win=65536 Len=8 TSval=3054228200 TSecr=2230219543"
